timestamp,event,label
1780399477.1412315,baseline_open_start,-1
1780399492.1642003,baseline_open_end,-1
1780399503.3904867,baseline_closed_start,-1
1780399518.405087,baseline_closed_end,-1
1780399520.4245307,cue_on,0
1780399522.4549816,mi_start,0
1780399527.4890108,mi_end,0
1780399531.5323076,cue_on,0
1780399533.5457492,mi_start,0
1780399538.5611403,mi_end,0
1780399542.5879796,cue_on,3
1780399544.601211,mi_start,3
1780399549.6176865,mi_end,3
1780399553.644777,cue_on,3
1780399555.6579833,mi_start,3
1780399560.675034,mi_end,3
1780399564.7020254,cue_on,0
1780399566.732107,mi_start,0
1780399571.7457027,mi_end,0
1780399579.798847,cue_on,0
1780399581.8117313,mi_start,0
1780399586.8269591,mi_end,0
1780399590.8545067,cue_on,0
1780399592.8702953,mi_start,0
1780399597.883908,mi_end,0
1780399601.9116971,cue_on,0
1780399603.9260492,mi_start,0
1780399608.9391654,mi_end,0
1780399612.967007,cue_on,1
1780399614.998035,mi_start,1
1780399620.0129197,mi_end,1
1780399624.0401506,cue_on,2
1780399626.0712328,mi_start,2
1780399631.086115,mi_end,2
1780399635.1130664,cue_on,2
1780399637.1283453,mi_start,2
1780399642.142687,mi_end,2
1780399646.171987,cue_on,0
1780399648.2031705,mi_start,0
1780399653.2154832,mi_end,0
1780399657.2433562,cue_on,0
1780399659.256241,mi_start,0
1780399664.271129,mi_end,0
1780399668.299258,cue_on,0
1780399670.3123353,mi_start,0
1780399675.327473,mi_end,0
1780399679.3566568,cue_on,0
1780399681.3690426,mi_start,0
1780399686.3857465,mi_end,0
1780399690.411965,cue_on,3
1780399692.4258034,mi_start,3
1780399697.442152,mi_end,3
1780399701.4671533,cue_on,2
1780399703.4812028,mi_start,2
1780399708.497779,mi_end,2
1780399712.5235436,cue_on,1
1780399714.5383577,mi_start,1
1780399719.552258,mi_end,1
1780399723.5798094,cue_on,3
1780399725.594194,mi_start,3
1780399730.6113186,mi_end,3
1780399734.6369588,cue_on,0
1780399736.6511955,mi_start,0
1780399741.6652353,mi_end,0
1780399745.6943247,cue_on,1
1780399747.7260487,mi_start,1
1780399752.7391884,mi_end,1
1780399756.7670531,cue_on,3
1780399758.7981405,mi_start,3
1780399763.8112109,mi_end,3
1780399767.8390992,cue_on,0
1780399769.8693955,mi_start,0
1780399774.885762,mi_end,0
1780399778.9126384,cue_on,0
1780399780.9258778,mi_start,0
1780399785.9412615,mi_end,0
1780399789.9678133,cue_on,3
1780399791.9826496,mi_start,3
1780399796.9979706,mi_end,3
1780399801.0248709,cue_on,0
1780399803.0382004,mi_start,0
1780399808.055101,mi_end,0
1780399812.08213,cue_on,2
1780399814.1130812,mi_start,2
1780399819.1285205,mi_end,2
1780399823.1543603,cue_on,1
1780399825.1674964,mi_start,1
1780399830.1854784,mi_end,1
1780399834.2275963,cue_on,3
1780399836.2581515,mi_start,3
1780399841.2730696,mi_end,3
1780399845.3004992,cue_on,0
1780399847.3312948,mi_start,0
1780399852.3465335,mi_end,0
1780399856.3741777,cue_on,3
1780399858.4047415,mi_start,3
1780399863.4206812,mi_end,3
1780399867.4461274,cue_on,0
1780399869.461145,mi_start,0
1780399874.4752848,mi_end,0
1780399878.5024328,cue_on,3
1780399880.5333707,mi_start,3
1780399885.5483956,mi_end,3
1780399889.5761898,cue_on,2
1780399891.6082354,mi_start,2
1780399896.62118,mi_end,2
1780399900.6500225,cue_on,0
1780399902.6803534,mi_start,0
1780399907.6937022,mi_end,0
1780399911.7210174,cue_on,1
1780399913.735722,mi_start,1
1780399918.7503288,mi_end,1
1780399922.7769809,cue_on,3
1780399924.791202,mi_start,3
1780399929.8074582,mi_end,3
1780399933.8341455,cue_on,0
1780399935.8476362,mi_start,0
1780399940.8633158,mi_end,0
1780399944.8913176,cue_on,0
1780399946.9056597,mi_start,0
1780399951.9189274,mi_end,0
