ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3790.2747142642397,-4070.9232176450755,-2879.4634794549324,-2172.388395355749,132652.59655148943,-3275.4022807362417,-2758.9875768408274,-3166.0128433719688,1779891389.379639
-3369.413717915263,-3417.9840586166456,-3478.445527368251,-3476.4338703672734,2601.7877580866525,2665.4008228064567,2559.006519199195,2580.8218217875747,1779891389.3836312
2522.819044926053,-3841.6390230225356,5392.246591120553,6571.68109079374,129180.27540210194,4733.115998878003,5730.137912051429,5134.128646150666,1779891389.3886273
-3372.8111830724697,-3421.180358073754,-3481.5524198475387,-3479.473707613195,2606.459272677812,2670.0723373976157,2563.678033790354,2585.493336378734,1779891389.393011
-1067.273445996457,-4032.7911416043216,-755.1983899114597,141.57594937991493,131831.25934973473,-1102.9021266582165,-618.7186382673548,-998.4300730741112,1779891389.3967028
-3367.8937992923024,-3416.7770644160587,-3477.3726436343964,-3475.539800589061,2597.9209062958844,2661.422212293412,2554.98320519724,2576.776156041164,1779891389.4005096
-1781.9034197215344,-3930.7777799103,1224.2497473060785,2400.040912633051,130744.11520291748,463.8434009365322,1538.537626092151,845.9688241444617,1779891389.4046566
-3371.8500580608916,-3420.15217782881,-3480.390129135863,-3478.222009923698,2606.459272677812,2669.938226930884,2563.5886268125328,2585.515688123189,1779891389.408728
3242.2769954534765,-3881.4027764085267,4293.345426719836,5539.455180103205,129587.07715118853,3778.6741588919353,4578.307816780546,4054.539388959335,1779891389.411706
-3369.547828381995,-3418.0734655944666,-3478.7137483017145,-3476.7914982785583,2600.0219702746836,2663.6350349944873,2557.263083131681,2579.167792697882,1779891389.4166927
-3774.404975700972,-4065.9164268870863,-2864.9124938145274,-2165.9734446970756,132653.62473173437,-3256.6044636493284,-2746.5823586681317,-3147.6397094297063,1779891389.420796
-3369.6595871042714,-3417.894651638824,-3478.6243413238935,-3476.523277345095,2602.0336272756613,2665.579636762099,2559.207684899293,2581.1570979544044,1779891389.4247336
2549.9317109503404,-3836.811046220189,5406.954038972144,6580.01829147557,129176.16268112215,4755.110115422024,5743.213682557784,5153.038221959856,1779891389.428698
-3371.7606510830706,-3419.77219817307,-3480.434832624773,-3478.2667134126086,2605.453444177323,2669.0888606415824,2562.739260523231,2584.621618344977,1779891389.4317484
-1033.9246432691389,-4026.0409147788187,-736.7805524802867,159.5020484330712,131821.55869264112,-1083.4561089820993,-600.099635136084,-979.9675321540276,1779891389.4377
-3365.9715492691457,-3414.5642417149834,-3475.472745355695,-3473.5951988214492,2595.8198423170857,2659.4105552924343,2552.971548196262,2574.9209612513737,1779891389.4410522
-1780.6070185431265,-3921.971192594909,1211.844529133383,2384.104118836417,130740.7624412492,453.65100546491215,1523.249032884721,834.9494141279953,1779891389.4447072
-3373.8840668063244,-3422.0520761075113,-3482.4911931146617,-3480.2560186691308,2608.292115723147,2671.771069976219,2565.421469857868,2587.3038276796137,1779891389.4486063
3238.454847151619,-3874.361976905105,4293.032502297461,5540.595119070425,129587.52418607763,3777.2436472467957,4577.793726658074,4052.639490680634,1779891389.4525535
-3371.514781894062,-3420.129826084355,-3480.9265710027903,-3478.825507023991,2602.167737742393,2665.646691995465,2559.3417953660246,2581.1794496988596,1779891389.456675
-3768.7723360982345,-4057.6909849275335,-2864.577217647698,-2165.19113364114,132654.56350500148,-3255.5315799154737,-2747.387021468523,-3146.633880929218,1779891389.459642
-3370.933636538224,-3419.481625495151,-3480.121908202399,-3477.931437245779,2603.5311941541668,2666.9877966627832,2560.749955266709,2582.5429061106333,1779891389.463721
2536.5430160216115,-3832.3406973291276,5401.813137747424,6576.01732921807,129178.17433812314,4748.359888596522,5737.201063299306,5147.673803290582,1779891389.467753
-3374.7557848400816,-3423.0802563524553,-3483.5864285929715,-3481.351254147441,2608.5603366566106,2672.1063461430485,2565.8685047469744,2587.7061590798094,1779891389.4717925
-1016.6467448051865,-4022.6881531105228,-720.2849650722701,170.32029274943983,131823.72681185327,-1066.5805419183423,-583.939323894897,-962.8907993901729,1779891389.4769292
-3369.6595871042714,-3418.4310935057515,-3479.160783190821,-3477.216181423209,2599.194955729837,2662.830372194096,2556.391365097924,2578.3184264085803,1779891389.480732
-1768.7829457262692,-3920.3395152496714,1180.395624684766,2360.1206970358726,130756.83334551255,428.8405691195213,1495.4658145267742,802.6734951345319,1779891389.484745
-3370.6654156047603,-3418.67696269476,-3478.9819692351784,-3476.903257000835,2604.872298821485,2668.4630117968336,2562.0910599340273,2584.0628247335944,1779891389.4877408
3258.8396380948593,-3873.512610615803,4325.219014313104,5568.803020573023,129587.45713084425,3809.56426972917,4610.270811351635,4085.898886430131,1779891389.4920213
-3370.419546415752,-3418.9451836282237,-3479.5854663354717,-3477.774975034592,2601.206612730815,2664.730270472797,2558.291263376625,2580.2406764317366,1779891389.4957657
-3760.0104522717543,-4055.925197115564,-2879.3293689882007,-2184.9500757396313,132671.12614764288,-3262.281806740976,-2762.3403385091233,-3158.949692124092,1779891389.499826
-3371.648892360794,-3419.9733638731677,-3480.6583500693264,-3478.601989579438,2604.157042998915,2667.7924594631745,2561.3311006225467,2583.325217166569,1779891389.5052
2599.5078801522113,-3826.4845402818373,5416.140605943276,6591.507088125598,129175.58153576632,4764.743717282262,5753.383726284948,5162.157733697622,1779891389.5086613
-3374.219342973154,-3422.3650005298855,-3482.9829314926783,-3480.6359983248713,2607.8897843229515,2671.5922560205768,2565.1532489244046,2587.0579584906054,1779891389.5118215
-971.2503518164577,-4016.9214030410535,-671.3793482040583,215.67198224925784,131816.14957048293,-1017.7419802834964,-534.4078581819366,-913.0687609992935,1779891389.515843
