timestamp,event,label
1780400545.5284483,baseline_open_start,-1
1780400560.5480094,baseline_open_end,-1
1780400565.8899972,baseline_closed_start,-1
1780400580.8950088,baseline_closed_end,-1
1780400582.91797,cue_on,3
1780400584.947268,mi_start,3
1780400589.9782748,mi_end,3
1780400594.0230603,cue_on,1
1780400596.0530078,mi_start,1
1780400601.0691488,mi_end,1
1780400605.096424,cue_on,0
1780400607.1274467,mi_start,0
1780400612.1405942,mi_end,0
1780400616.1698406,cue_on,0
1780400618.182944,mi_start,0
1780400623.1977656,mi_end,0
1780400627.2242234,cue_on,0
1780400629.2389863,mi_start,0
1780400634.2535124,mi_end,0
1780400638.281164,cue_on,3
1780400640.2944007,mi_start,3
1780400645.3103182,mi_end,3
1780400649.3384821,cue_on,3
1780400651.3515744,mi_start,3
1780400656.3672242,mi_end,3
1780400660.3947031,cue_on,0
1780400662.4262767,mi_start,0
1780400667.4394917,mi_end,0
1780400671.466842,cue_on,0
1780400673.4807642,mi_start,0
1780400678.4959517,mi_end,0
1780400682.524019,cue_on,2
1780400684.555783,mi_start,2
1780400689.5692465,mi_end,2
1780400693.5972707,cue_on,2
1780400695.6098976,mi_start,2
1780400700.626579,mi_end,2
1780400704.651705,cue_on,0
1780400706.6847754,mi_start,0
1780400711.69774,mi_end,0
1780400715.7259328,cue_on,0
1780400717.740305,mi_start,0
1780400722.7552185,mi_end,0
1780400726.7822073,cue_on,3
1780400728.7953951,mi_start,3
1780400733.811782,mi_end,3
1780400737.838032,cue_on,0
1780400739.8526616,mi_start,0
1780400744.8670645,mi_end,0
1780400748.89528,cue_on,3
1780400750.908634,mi_start,3
1780400755.9234989,mi_end,3
1780400759.9507034,cue_on,0
1780400761.965053,mi_start,0
1780400766.979027,mi_end,0
1780400771.0067236,cue_on,0
1780400773.0217593,mi_start,0
1780400778.037408,mi_end,0
1780400782.063501,cue_on,1
1780400784.0785193,mi_start,1
1780400789.0927052,mi_end,1
1780400793.1199148,cue_on,3
1780400795.1339817,mi_start,3
1780400800.149957,mi_end,3
1780400804.1766727,cue_on,0
1780400806.1909697,mi_start,0
1780400811.20486,mi_end,0
1780400815.2333703,cue_on,0
1780400817.2474644,mi_start,0
1780400822.2613363,mi_end,0
1780400826.288756,cue_on,0
1780400828.303061,mi_start,0
1780400833.3182776,mi_end,0
1780400837.3455856,cue_on,0
1780400839.358698,mi_start,0
1780400844.374417,mi_end,0
1780400848.4003847,cue_on,3
1780400850.4154449,mi_start,3
1780400855.4308567,mi_end,3
1780400859.459075,cue_on,0
1780400861.4885216,mi_start,0
1780400866.5050504,mi_end,0
1780400870.5308394,cue_on,2
1780400872.5447803,mi_start,2
1780400877.5610101,mi_end,2
1780400881.5869613,cue_on,1
1780400883.6183248,mi_start,1
1780400888.63242,mi_end,1
1780400892.659674,cue_on,3
1780400894.6916878,mi_start,3
1780400899.7054443,mi_end,3
1780400903.7336118,cue_on,2
1780400905.7635612,mi_start,2
1780400910.7796712,mi_end,2
1780400914.8068008,cue_on,1
1780400916.8213818,mi_start,1
1780400921.8350718,mi_end,1
1780400925.86372,cue_on,1
1780400927.8772411,mi_start,1
1780400932.8924854,mi_end,1
1780400936.9202735,cue_on,3
1780400938.9335155,mi_start,3
1780400943.9472814,mi_end,3
1780400947.9756072,cue_on,0
1780400950.0077646,mi_start,0
1780400955.020478,mi_end,0
1780400959.047837,cue_on,0
1780400961.0628688,mi_start,0
1780400966.0761874,mi_end,0
1780400970.1040568,cue_on,0
1780400972.1186094,mi_start,0
1780400977.1338153,mi_end,0
1780400981.1612816,cue_on,2
1780400983.175971,mi_start,2
1780400988.1904376,mi_end,2
1780400992.2181904,cue_on,0
1780400994.2302573,mi_start,0
1780400999.24743,mi_end,0
1780401003.2734103,cue_on,3
1780401005.2871451,mi_start,3
1780401010.3032877,mi_end,3
1780401014.3285353,cue_on,0
1780401016.3439858,mi_start,0
1780401021.3601017,mi_end,0
