ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3858.1569621750073,-3884.442613654449,-3998.570620843246,-3964.752431482367,-40983.35397045064,-42144.25887397038,3125.556185907863,3146.969157096047,1780428967.0338967
18205.294693147505,9733.73767539712,17423.69889303433,14055.246300130642,18175.61157651085,18726.693836056453,18926.13845183116,18361.01929676763,1780428967.0339139
-3853.910130728499,-3880.396947908038,-3994.7484725413888,-3961.198504113973,-40979.48711865987,-42140.3473186907,3115.408493925154,3136.843816857793,1780428967.0339308
18716.70260628493,9925.67210503484,17269.449504548254,11203.051948911185,18698.64239676504,19211.12319363632,19404.06345177453,18901.015091063397,1780428967.0339477
-3859.05103195322,-3884.91200028801,-3999.196469687995,-3965.333576838205,-40983.48808091737,-42144.32592920374,3126.42790394162,3147.8632268742595,1780428967.033965
18893.817829348784,9889.082299361504,17449.202233457832,13738.81265387686,18866.16872145757,19405.538666908586,19611.822916486613,19052.06818009236,1780428967.0339825
-3854.0889446841416,-3880.396947908038,-3994.659065563568,-3961.198504113973,-40979.08478725968,-42139.81087682377,3116.816653825838,3138.3413837362987,1780428967.034
18097.224008706096,9785.325501599968,17311.761356802148,12103.469622548777,18075.073429950884,18606.284988675718,18795.38074676761,18272.908720124808,1780428967.0340166
-3856.078249940664,-3881.782756064267,-3996.1119289531625,-3962.4949052923807,-40980.224726226894,-42141.084926257725,3120.1694154941342,3141.6270901712287,1780428967.034034
19137.36243693381,9997.5106117142,17317.66221733835,12204.678321442403,19115.189506434144,19634.040550475187,19835.74269243988,19310.946084373725,1780428967.034065
-3856.368822618583,-3882.229790953373,-3996.3801498866255,-3962.740774481389,-40980.09061576016,-42141.06257451327,3123.499825417975,3144.8457413727933,1780428967.0340743
18210.145021694305,9734.475282964146,17428.102186692024,14043.109302891413,18180.6407190133,18731.70062681444,18931.50287050043,18365.847273569976,1780428967.0340831
-3852.278453383261,-3878.3182356736943,-3992.6921120515008,-3959.3656610686376,-40976.53668839177,-42137.24042621141,3113.7097613465503,3135.078029045824,1780428967.0340915
18711.47229808239,9930.947116726296,17280.290100609076,11207.321132102148,18693.14386762904,19205.401147055763,19398.56492263853,18895.471858438475,1780428967.0341003
-3856.681747040957,-3882.207439208918,-3996.4025016310816,-3962.874884948121,-40979.84474657116,-42140.70494660198,3124.0809707738126,3145.3821832397207,1780428967.0341086
18900.29983524082,9891.742156951685,17456.868881806004,13753.274232539445,18872.181340716048,19410.8807338334,19617.433204344896,19058.036095861924,1780428967.034117
-3854.915959228988,-3881.1345554750633,-3995.240210919405,-3962.047870403275,-40978.66010411503,-42139.45324891248,3117.867185815237,3139.1907500256,1780428967.0341253
18096.91108428372,9787.247751623125,17318.04219699409,12130.69404729534,18074.35817412832,18605.525029364235,18794.66549094504,18271.858188135408,1780428967.034134
-3857.3075958857057,-3883.146212476041,-3997.274219664839,-3963.8583617041545,-40980.40354018254,-42141.35314719119,3121.7563893504607,3143.012898327458,1780428967.0341427
19140.29051545745,10003.45617573931,17320.14326097289,12203.493678986271,19118.02817797997,19636.007503987254,19838.26843956333,19313.605941963902,1780428967.0341513
-3858.201665663918,-3884.129689232074,-3998.257696420872,-3964.752431482367,-40980.91763030501,-42142.00134778039,3126.0032207969693,3147.326785007332,1780428967.03416
18218.146946209305,9740.823178389452,17429.86797450399,14076.860437018924,18188.59794003939,18738.875536784595,18939.30362931533,18373.69273587379,1780428967.0341687
-3854.312462128695,-3880.5087066303145,-3994.860231263666,-3961.623187258624,-40977.49781340335,-42138.42506866754,3116.034342769902,3137.3132034913547,1780428967.0341773
18707.18076314697,9929.87423299244,17276.84793196296,11189.327977815628,18688.67351873797,19200.819039442427,19394.0275185141,18891.180323503057,1780428967.034186
-3858.179313919463,-3883.839116554155,-3998.034178976319,-3964.394803571082,-40980.18002273799,-42141.28609195782,3125.66794463014,3147.103267562779,1780428967.0341942
18906.49126845494,9895.67606397582,17452.979678270778,13720.126595512224,18878.55158788581,19416.781594369604,19623.959913725845,19064.607508731784,1780428967.0342026
-3853.977185961865,-3880.106375230119,-3994.390844630104,-3961.086745391696,-40976.42492966949,-42137.46394365597,3116.95076429257,3138.3637354807543,1780428967.0342114
18092.619549348303,9783.179734132258,17318.265714438643,12161.986489532768,18070.20074965963,18601.07703221763,18791.15626706556,18267.67841192227,1780428967.0342197
