timestamp,event,label
1780398651.3963459,baseline_open_start,-1
1780398666.4168205,baseline_open_end,-1
1780398678.226047,baseline_closed_start,-1
1780398693.2435834,baseline_closed_end,-1
1780398695.280478,cue_on,1
1780398697.3095617,mi_start,1
1780398702.3248675,mi_end,1
1780398706.3525448,cue_on,0
1780398708.3833306,mi_start,0
1780398713.3980348,mi_end,0
1780398717.4256496,cue_on,1
1780398719.4569507,mi_start,1
1780398724.4717617,mi_end,1
1780398728.4989114,cue_on,3
1780398730.5302386,mi_start,3
1780398735.5450296,mi_end,3
1780398739.5720098,cue_on,0
1780398741.5861251,mi_start,0
1780398746.6012712,mi_end,0
1780398750.6292005,cue_on,3
1780398752.6603684,mi_start,3
1780398757.6731458,mi_end,3
1780398761.7024546,cue_on,0
1780398763.7327433,mi_start,0
1780398768.745596,mi_end,0
1780398772.7739887,cue_on,3
1780398774.7879422,mi_start,3
1780398779.8037689,mi_end,3
1780398783.8314233,cue_on,0
1780398785.8615274,mi_start,0
1780398790.8749423,mi_end,0
1780398794.9026232,cue_on,2
1780398796.935103,mi_start,2
1780398801.9482315,mi_end,2
1780398805.9765832,cue_on,3
1780398807.9897003,mi_start,3
1780398813.005445,mi_end,3
1780398817.0314653,cue_on,2
1780398819.0465004,mi_start,2
1780398824.0615993,mi_end,2
1780398828.0887861,cue_on,3
1780398830.119848,mi_start,3
1780398835.133685,mi_end,3
1780398839.163087,cue_on,0
1780398841.1928236,mi_start,0
1780398846.2070491,mi_end,0
1780398850.2349405,cue_on,0
1780398852.2492545,mi_start,0
1780398857.2634923,mi_end,0
1780398861.290562,cue_on,0
1780398863.3043146,mi_start,0
1780398868.3195422,mi_end,0
1780398872.3478332,cue_on,3
1780398874.361233,mi_start,3
1780398879.3786657,mi_end,3
1780398883.4048588,cue_on,2
1780398885.4359207,mi_start,2
1780398890.4491584,mi_end,2
1780398894.4761581,cue_on,1
1780398896.4902031,mi_start,1
1780398901.5068676,mi_end,1
1780398905.5337222,cue_on,0
1780398907.5646415,mi_start,0
1780398912.5787718,mi_end,0
1780398916.6066873,cue_on,3
1780398918.6206365,mi_start,3
1780398923.6360693,mi_end,3
1780398927.66389,cue_on,0
1780398929.6948051,mi_start,0
1780398934.7078843,mi_end,0
1780398938.7350814,cue_on,0
1780398940.7489305,mi_start,0
1780398945.7650847,mi_end,0
1780398949.7926257,cue_on,0
1780398951.8055167,mi_start,0
1780398956.8207436,mi_end,0
1780398960.84825,cue_on,0
1780398962.862521,mi_start,0
1780398967.877956,mi_end,0
1780398971.9040833,cue_on,0
1780398973.9182062,mi_start,0
1780398978.9335673,mi_end,0
1780398982.9616804,cue_on,0
1780398984.9742136,mi_start,0
1780398989.9903479,mi_end,0
1780398994.0168424,cue_on,1
1780398996.0310683,mi_start,1
1780399001.0474517,mi_end,1
1780399005.0733635,cue_on,2
1780399007.0873225,mi_start,2
1780399012.102349,mi_end,2
1780399016.1296012,cue_on,2
1780399018.1432934,mi_start,2
1780399023.1597795,mi_end,2
1780399027.185983,cue_on,0
1780399029.1996934,mi_start,0
1780399034.2148933,mi_end,0
1780399038.2426598,cue_on,3
1780399040.2555664,mi_start,3
1780399045.2724316,mi_end,3
1780399049.2990453,cue_on,0
1780399051.3315322,mi_start,0
1780399056.344399,mi_end,0
1780399060.372322,cue_on,0
1780399062.385295,mi_start,0
1780399067.4007196,mi_end,0
1780399071.4266465,cue_on,3
1780399073.4411588,mi_start,3
1780399078.456759,mi_end,3
1780399082.4853911,cue_on,0
1780399084.5163577,mi_start,0
1780399089.5293558,mi_end,0
1780399093.5566328,cue_on,1
1780399095.5720026,mi_start,1
1780399100.5871637,mi_end,1
1780399104.613926,cue_on,3
1780399106.627281,mi_start,3
1780399111.6430023,mi_end,3
1780399115.6703103,cue_on,0
1780399117.7027647,mi_start,0
1780399122.7159207,mi_end,0
1780399126.742726,cue_on,0
1780399128.7581398,mi_start,0
1780399133.771638,mi_end,0
