timestamp,event,label
1780400030.5910802,baseline_open_start,-1
1780400045.613242,baseline_open_end,-1
1780400054.1225712,baseline_closed_start,-1
1780400069.1400418,baseline_closed_end,-1
1780400071.1600287,cue_on,0
1780400073.1910863,mi_start,0
1780400078.2243156,mi_end,0
1780400082.2673578,cue_on,0
1780400084.2977784,mi_start,0
1780400089.3295665,mi_end,0
1780400093.3575535,cue_on,0
1780400095.371415,mi_start,0
1780400100.385592,mi_end,0
1780400104.4125135,cue_on,3
1780400106.445873,mi_start,3
1780400111.4586043,mi_end,3
1780400115.4854596,cue_on,0
1780400117.499655,mi_start,0
1780400122.514532,mi_end,0
1780400126.543889,cue_on,0
1780400128.5568256,mi_start,0
1780400133.5708568,mi_end,0
1780400137.5989163,cue_on,0
1780400139.6118994,mi_start,0
1780400144.628102,mi_end,0
1780400148.655121,cue_on,0
1780400150.6696925,mi_start,0
1780400155.6834762,mi_end,0
1780400159.712475,cue_on,1
1780400161.7429323,mi_start,1
1780400166.756662,mi_end,1
1780400170.7835667,cue_on,0
1780400172.7978375,mi_start,0
1780400177.8146224,mi_end,0
1780400181.8409927,cue_on,0
1780400183.8539288,mi_start,0
1780400188.8693285,mi_end,0
1780400196.9186022,cue_on,0
1780400198.9335163,mi_start,0
1780400203.9486475,mi_end,0
1780400207.9746778,cue_on,2
1780400209.9896646,mi_start,2
1780400215.0071378,mi_end,2
1780400219.0323963,cue_on,0
1780400221.046059,mi_start,0
1780400226.0610683,mi_end,0
1780400230.0889168,cue_on,0
1780400232.1020522,mi_start,0
1780400237.1184957,mi_end,0
1780400241.1453824,cue_on,3
1780400243.1593258,mi_start,3
1780400248.1748617,mi_end,3
1780400252.2016537,cue_on,3
1780400254.2149026,mi_start,3
1780400259.2313857,mi_end,3
1780400263.2569902,cue_on,1
1780400265.2722352,mi_start,1
1780400270.2872756,mi_end,1
1780400278.3370037,cue_on,2
1780400280.3512895,mi_start,2
1780400285.3683414,mi_end,2
1780400293.416149,cue_on,0
1780400295.4303985,mi_start,0
1780400300.4446008,mi_end,0
1780400304.47327,cue_on,3
1780400306.4862528,mi_start,3
1780400311.5022106,mi_end,3
1780400315.5290396,cue_on,0
1780400317.5617137,mi_start,0
1780400322.5744054,mi_end,0
1780400326.5999112,cue_on,2
1780400328.6149142,mi_start,2
1780400333.6314766,mi_end,2
1780400337.6564283,cue_on,2
1780400339.6723182,mi_start,2
1780400344.6876578,mi_end,2
1780400348.714013,cue_on,3
1780400350.7463796,mi_start,3
1780400355.7596304,mi_end,3
1780400359.7875621,cue_on,0
1780400361.8184702,mi_start,0
1780400366.8332984,mi_end,0
1780400370.8604293,cue_on,3
1780400372.8914864,mi_start,3
1780400377.9064288,mi_end,3
1780400381.9335563,cue_on,1
1780400383.9660258,mi_start,1
1780400388.9783683,mi_end,1
1780400393.0067801,cue_on,0
1780400395.0387948,mi_start,0
1780400400.0516822,mi_end,0
1780400408.1045318,cue_on,1
1780400410.1181483,mi_start,1
1780400415.1334245,mi_end,1
1780400419.1610544,cue_on,0
1780400421.1734548,mi_start,0
1780400426.1911252,mi_end,0
1780400430.2164457,cue_on,3
1780400432.230905,mi_start,3
1780400437.2464743,mi_end,3
1780400441.2731102,cue_on,3
1780400443.2868464,mi_start,3
1780400448.3029304,mi_end,3
1780400452.3299978,cue_on,0
1780400454.3430738,mi_start,0
1780400459.3582163,mi_end,0
1780400463.3861227,cue_on,0
1780400465.3996084,mi_start,0
1780400470.4139462,mi_end,0
1780400474.4426215,cue_on,0
1780400476.4557574,mi_start,0
1780400481.4712448,mi_end,0
