timestamp,event,label
1780425694.0801184,baseline_open_start,-1
1780425709.1000805,baseline_open_end,-1
1780425712.4572787,baseline_closed_start,-1
1780425727.465387,baseline_closed_end,-1
1780425733.5097778,cue_on,2
1780425735.5274684,mi_start,2
1780425740.5457258,mi_end,2
1780425744.5794492,cue_on,2
1780425746.5933545,mi_start,2
1780425751.6129684,mi_end,2
1780425755.6435523,cue_on,3
1780425757.6597798,mi_start,3
1780425762.677937,mi_end,3
1780425766.7130666,cue_on,0
1780425768.7264633,mi_start,0
1780425773.7436776,mi_end,0
1780425777.77722,cue_on,0
1780425779.7962537,mi_start,0
1780425784.8120432,mi_end,0
1780425800.929078,cue_on,3
1780425802.9450772,mi_start,3
1780425807.9627798,mi_end,3
1780425811.996416,cue_on,0
1780425814.0132754,mi_start,0
1780425819.0293446,mi_end,0
1780425823.0622993,cue_on,0
1780425825.0807233,mi_start,0
1780425830.0954556,mi_end,0
1780425834.1295414,cue_on,0
1780425836.1488626,mi_start,0
1780425841.1633177,mi_end,0
1780425845.1985483,cue_on,1
1780425847.2145934,mi_start,1
1780425852.2293222,mi_end,1
1780425856.2624834,cue_on,3
1780425858.2789192,mi_start,3
1780425863.2959816,mi_end,3
1780425871.3588827,cue_on,1
1780425873.3743606,mi_start,1
1780425878.3903713,mi_end,1
1780425894.5183527,cue_on,2
1780425896.5346575,mi_start,2
1780425901.5495634,mi_end,2
1780425905.5830045,cue_on,1
1780425907.6019921,mi_start,1
1780425912.6174264,mi_end,1
1780425920.6776443,cue_on,3
1780425922.6968656,mi_start,3
1780425927.7111127,mi_end,3
1780425931.745265,cue_on,3
1780425933.7618117,mi_start,3
1780425938.7777057,mi_end,3
1780425942.811884,cue_on,0
1780425944.8287537,mi_start,0
1780425949.8446465,mi_end,0
1780425953.8785484,cue_on,0
1780425955.8950808,mi_start,0
1780425960.9138565,mi_end,0
1780425973.0048573,cue_on,1
1780425975.0205414,mi_start,1
1780425980.0378647,mi_end,1
1780425984.0712333,cue_on,0
1780425986.0859685,mi_start,0
1780425991.103451,mi_end,0
1780425995.136301,cue_on,0
1780425997.1533587,mi_start,0
1780426002.1697545,mi_end,0
1780426006.2041144,cue_on,0
1780426008.222225,mi_start,0
1780426013.2370596,mi_end,0
1780426017.269746,cue_on,3
1780426019.2860148,mi_start,3
1780426024.3032453,mi_end,3
1780426028.337292,cue_on,3
1780426030.3541794,mi_start,3
1780426035.3700511,mi_end,3
1780426039.4058185,cue_on,0
1780426041.4205987,mi_start,0
1780426046.4382887,mi_end,0
1780426050.4704046,cue_on,0
1780426052.4882705,mi_start,0
1780426057.5036747,mi_end,0
1780426061.5380352,cue_on,0
1780426063.552985,mi_start,0
1780426068.5723302,mi_end,0
1780426072.6036532,cue_on,0
1780426074.6213708,mi_start,0
1780426079.6369421,mi_end,0
