ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
13720.216002490044,8865.506513775172,13370.791181420229,13485.05329907576,4962.131972567078,4460.603530478898,13897.711205209638,10404.267657311875,1780398965.978383
-3779.098842036586,-3785.737310139813,-3919.9818873383865,-3884.174392720985,-28077.769646378714,3183.693073236117,3079.4221853521094,-23511.12944020384,1780398965.9825072
13904.886115179792,8756.497056066639,13670.461019332532,13666.661222775128,4585.639188961886,4480.630693510854,14084.30356792254,10254.622728183596,1780398965.9864814
-3780.104670537075,-3787.212525273863,-3921.881785617088,-3886.521325888792,-28080.18363477989,3180.25090459,3075.8906097281706,-23513.36461464937,1780398965.9915187
12982.943711631742,8849.681478700815,12650.349754136772,12745.545833771925,4961.774344655793,4425.779512617531,13160.997707962715,10403.328884044751,1780398965.9954054
-3781.758699626768,-3788.46422296336,-3922.798207139756,-3887.3706921780936,-28080.85418711355,3185.1906401146225,3080.919752230615,-23514.146925705307,1780398965.999633
14215.731825319746,8812.9799143052,13913.536240283996,13980.010328294078,4746.549397295642,4493.997036695128,14394.523429217748,10339.42524664703,1780398966.0023904
-3779.188249014408,-3785.9608275843657,-3920.2724600163056,-3884.934352032465,-28078.41784696792,3182.173154613156,3077.99167370697,-23511.68823381522,1780398966.006402
13054.15636946635,8765.571864315494,12811.81875608191,12815.238572983571,4747.17524614039,4433.468512710156,13234.154967564937,10289.312635578231,1780398966.010405
-3776.79661235769,-3783.7927083722007,-3918.327858248694,-3883.10150898713,-28076.719114389314,3177.322826066354,3073.074289926802,-23509.65422506979,1780398966.0147297
13714.829232076316,8855.403525281374,13366.589053462632,13480.337080995689,4946.664565404006,4464.2915683140245,13893.620835974318,10409.29679981432,1780398966.018423
-3778.495344936293,-3785.089109550609,-3919.199576282451,-3883.5708956206913,-28077.143797533965,3183.067224391368,3078.773984762905,-23510.48123961464,1780398966.0234504
13909.04353964848,8747.802227473525,13674.998423456958,13671.80212399985,4559.800572371551,4480.250713855114,14089.869152291913,10262.289376531766,1780398966.0274806
-3774.829658845623,-3782.228086260329,-3916.6514774145458,-3881.380424664072,-28075.02038181071,3175.087651620824,3070.9285224590926,-23508.000195980097,1780398966.0310776
12980.507371486114,8842.41716175284,12648.852187258266,12743.80239770441,4950.8443416171485,4425.958326573173,13159.32132712857,10407.910991658093,1780398966.0344467
-3780.507001937271,-3787.458394462871,-3921.5688611947135,-3885.9625322774095,-28079.49073070177,3184.005997658491,3079.7574615189387,-23512.69406231571,1780398966.0384731
14213.966037507778,8810.185946248288,13911.792804216482,13978.423354437751,4731.707838977318,4494.958161706706,14393.22702803934,10343.113284482157,1780398966.0426254
-3780.08231879262,-3787.1901735294073,-3921.2782885167935,-3885.761366577312,-28079.28956500168,3183.111927880279,3078.841039996272,-23512.47054487116,1780398966.047065
13059.498436391168,8760.050983435034,12818.948962563154,12820.133605019284,4737.27342334669,4433.133236543326,13239.6758484454,10289.156173367044,1780398966.051531
-3779.210600758863,-3786.631379918025,-3920.808901883233,-3885.62725611058,-28079.1778062794,3179.870924934259,3075.622388794707,-23512.045861726507,1780398966.05548
13711.47647040802,8858.689231716304,13362.07400108266,13475.799676871262,4959.449763232442,4461.005861879095,13889.396356272264,10405.698168957017,1780398966.0584745
-3781.51283043776,-3788.173650285441,-3922.0829513171857,-3886.6107328666135,-28080.0271725687,3186.1517651262006,3081.9032289866486,-23513.25285592709,1780398966.062905
13917.760719986049,8754.619509532395,13681.74865028246,13679.357013625744,4579.33599702549,4478.350815576412,14097.491097151173,10255.516797961807,1780398966.06641
-3779.925856581433,-3787.212525273863,-3921.6359164280793,-3886.498974144337,-28079.870710357514,3180.161497612178,3075.8682579837155,-23512.80582103799,1780398966.0704212
12980.060336597007,8848.407429266863,12648.069876202331,12742.528348270458,4958.622748687595,4422.359695715868,13158.047277694615,10399.976122376458,1780398966.074547
-3777.6012751580806,-3784.329150239128,-3918.461968715426,-3883.0791572426742,-28076.33913473357,3180.7426429680163,3076.4941068284643,-23509.47541111415,1780398966.0794818
14214.52483111916,8814.477481183707,13911.479879794108,13978.490409671118,4746.057658917625,4494.980513451161,14393.13762106152,10337.57005185724,1780398966.0834968
-3773.287388478207,-3780.1270222815306,-3914.4163029690153,-3878.944084518443,-28072.27111724271,3176.205238843589,3072.001406192948,-23505.42974536773,1780398966.086536
13066.650994616866,8762.174399158288,12824.961581821632,12826.43679695568,4738.838045458561,4442.610376192377,13245.5767089816,10284.75287970935,1780398966.0905406
-3773.242684989296,-3780.238781003807,-3914.818634369211,-3879.592285107647,-28072.94166957637,3174.1488783537006,3069.855638725238,-23505.83207676793,1780398966.0945106
13707.408452917154,8852.251929313175,13357.223672535858,13470.748182624362,4949.771457883294,4474.953350419206,13884.501324236551,10407.799232935817,1780398966.0985363
-3778.785917614212,-3785.22322001734,-3919.5125007048255,-3883.995578765343,-28077.143797533965,3183.6260180027507,3079.399833607654,-23510.36948089236,1780398966.1026442
13924.17567064472,8744.784741972058,13689.437650375086,13684.788487528383,4565.164991040825,4491.963027949694,14103.213143731731,10261.283548031275,1780398966.1076772
-3774.9414175678994,-3782.0939757935976,-3916.718532647912,-3881.581590364169,-28074.774512621705,3175.221762087556,3071.017929436914,-23507.64256806881,1780398966.1116385
12984.687147699256,8839.064400084544,12655.02126872793,12746.529310527958,4947.0892485486565,4431.4792074536335,13162.539978330136,10405.429948023551,1780398966.1145532
-3778.785917614212,-3785.580847928625,-3919.8701286161104,-3884.420261909993,-28077.50142544525,3182.262561590977,3078.0363771958805,-23510.637701825824,1780398966.1185467
14212.24495318472,8806.944943302267,13909.401167559765,13976.121124758856,4726.3657720525,4499.227344897669,14391.260074527274,10343.985002515914,1780398966.1225595
-3777.9141995804553,-3784.753833383779,-3918.8643001156215,-3883.615599109602,-28076.674410900407,3181.1226226237563,3076.9634934620253,-23509.765983792066,1780398966.126569
13076.4857621772,8758.35225085643,12833.768169137022,12837.478558716602,4727.751580208728,4437.558881945477,13257.28902307618,10289.290283833776,1780398966.1304402
-3775.567266412648,-3782.697472893891,-3917.098512303652,-3882.00627350882,-28075.19919576636,3176.4511080325974,3072.314330615321,-23508.000195980097,1780398966.1354964
13704.703891838062,8853.794199680591,13356.106085313091,13469.72000237942,4948.072725304691,4463.755126447097,13883.964882369624,10408.49213701393,1780398966.1396196
-3778.115365280553,-3784.619722917047,-3918.663134415524,-3883.2132677094064,-28076.33913473357,3182.843706946815,3078.6398742961737,-23509.564818091967,1780398966.1426027
13925.80734798996,8756.027669433079,13690.66699632013,13688.27535966341,4573.278674278102,4478.484926043145,14106.521201911117,10259.048373585749,1780398966.146517
-3773.734423367313,-3780.976388570832,-3915.3327244916823,-3880.329892674672,-28073.500463187756,3174.193581842612,3069.9673974475145,-23506.36851863486,1780398966.1506202
12981.557903475512,8854.867083414447,12650.662678559149,12744.562357015891,4956.946367853448,4420.146873014793,13159.678955039852,10399.305570042798,1780398966.1545577
-3775.70137687938,-3782.518658938248,-3916.517366947814,-3881.1569072195184,-28074.34982947705,3179.3791865562425,3075.1530021611457,-23507.307291901983,1780398966.1586046
14211.149717706408,8826.83799586749,13906.89777218077,13975.539979403018,4749.589234541564,4489.4149290817895,14389.471934970848,10338.41941814654,1780398966.1627605
-3779.590580414603,-3786.743138640301,-3920.674791416501,-3885.359035177116,-28078.41784696792,3183.067224391368,3078.930446974093,-23511.42001288176,1780398966.167656
13080.173800012328,8777.038309221067,12839.937250606688,12841.144244807274,4742.637842015964,4435.346059244402,13259.546549266166,10284.37290005361,1780398966.170535
-3775.2766937347287,-3782.496307193793,-3916.852643114644,-3881.693349086446,-28074.79686436616,3176.1381836102228,3071.934350959581,-23507.575512835447,1780398966.1746488
13700.166487713634,8870.312138833064,13351.725143399854,13465.13789476608,4958.555693454229,4466.5043910151,13877.974614855602,10407.083977113243,1780398966.1786263
-3780.484650192816,-3787.145470040497,-3920.9877158388754,-3885.6049043661246,-28078.50725394574,3185.235343603533,3081.0091592084364,-23511.68823381522,1780398966.182602
13928.04252243549,8758.68752702326,13694.980883000004,13690.555237597851,4577.704319680252,4481.725928989164,14108.465803678728,10260.07655383069,1780398966.1865652
-3776.059004790664,-3783.300969994184,-3917.5678989372136,-3882.5427153757473,-28075.57917542209,3176.585218499329,3072.3813858486874,-23508.38017563584,1780398966.1918092
12982.563731976,8843.490045486695,12651.467341359536,12745.702295983112,4954.420620729998,4424.103131783382,13161.712963785289,10400.780785176848,1780398966.1957407
-3778.65180714748,-3785.580847928625,-3919.6019076826474,-3884.107337487618,-28077.210852767334,3182.2849133354325,3078.1034324292464,-23510.07890821444,1780398966.198623
14210.210944439286,8808.733082858693,13905.80253670246,13975.025889280543,4748.873978718994,4495.963990207194,14390.254246026783,10342.018049003846,1780398966.2026355
-3778.160068769464,-3785.111461295064,-3919.2219280269055,-3883.8167648097,-28076.808521367137,3181.435547046131,3077.209362651034,-23509.74363204761,1780398966.2066264
13086.029957059618,8754.552454299028,12848.363858266335,12847.425084999217,4732.534853522165,4438.765876146063,13267.414363314434,10286.697481476962,1780398966.2107491
-3778.383586214016,-3785.580847928625,-3919.8701286161104,-3884.777889821278,-28077.769646378714,3179.222724345055,3075.041243438869,-23510.43653612573,1780398966.2146666
13694.958531255548,8847.021621110633,13346.092503797116,13460.242862730369,4951.403135228531,4467.800792193508,13874.64420493176,10408.82741318076,1780398966.219612
-3781.401071715483,-3788.061891563165,-3921.859433872633,-3886.566029377703,-28079.42367546841,3186.2188203595665,3081.9926359644696,-23512.38113789334,1780398966.223696
13931.842318992893,8742.706029737716,13697.57368535682,13695.3832144002,4568.04836607556,4481.211838866691,14114.232553748196,10259.517760219307,1780398966.226682
-3776.9977780577874,-3784.530315939226,-3918.618430926613,-3883.705006087424,-28076.49559694476,3177.568695255363,3073.364862604721,-23509.296597158504,1780398966.2305663
12981.356737775415,8835.018734338133,12653.858978016257,12746.19403436113,4947.536283437763,4420.392742203801,13162.785847519142,10399.529087487352,1780398966.2346504
-3776.5060396797703,-3783.4574322053713,-3917.344381492661,-3882.0956804866414,-28074.774512621705,3179.982683656536,3075.711795772528,-23507.776678535545,1780398966.2386806
14206.701720559804,8794.673835596304,13904.707301224147,13973.349508446398,4737.720458235795,4488.409100581301,14389.024900081742,10340.1405024696,1780398966.2427566
-3777.981254813821,-3785.044406061698,-3918.9537070934425,-3883.7497095763338,-28076.406189966943,3181.2567330904885,3076.918789973115,-23509.43070762524,1780398966.2467382
13087.147544282385,8737.676887235271,12850.7331431786,12850.48727398959,4720.308449305111,4434.697858655198,13271.14710463847,10284.03762388678,1780398966.2518358
-3776.818964102145,-3784.262095005762,-3918.39491348206,-3883.43678515396,-28076.13796903348,3177.881619677737,3073.5660283048187,-23508.93896924722,1780398966.2546992
13688.32006315232,8830.794254636081,13340.862195594573,13456.085438261682,4943.848245602638,4461.810524679485,13871.157332796733,10406.905163157602,1780398966.258687
-3781.266961248751,-3788.039539818709,-3921.881785617088,-3886.7224915888896,-28079.155454534943,3186.174116870656,3081.9926359644696,-23512.20232393769,1780398966.2626247
13931.641153292794,8727.260974319099,13699.026548746411,13697.126650467711,4559.755868882641,4481.010673166594,14116.423024704818,10260.74710616435,1780398966.2666736
-3775.2766937347287,-3782.853935105078,-3916.986753581376,-3882.1850874644624,-28074.685105643883,3175.8252591878486,3071.554371303841,-23507.46375411317,1780398966.2706652
12977.735755173657,8821.920612087324,12649.925070992122,12744.04826689342,4942.529492679774,4424.706628883676,13160.528321329157,10400.713729943482,1780398966.2757168
-3777.0201298022425,-3784.060929305665,-3917.9031751040434,-3882.945046775943,-28075.310954488632,3180.563829012374,3076.315292872822,-23508.313120402472,1780398966.2789788
14206.81347928208,8794.383262918385,13904.148507612766,13973.841246824411,4745.476513561787,4494.846402984429,14389.159010548474,10342.867415293147,1780398966.2818646
-3780.6411124040014,-3787.9277810964327,-3921.702971661445,-3886.901305544532,-28079.13310279049,3184.2965703364102,3080.0703859413134,-23512.157620448783,1780398966.286743
13095.507096708669,8742.97425067118,12861.439628772692,12858.44449501568,4724.488225518254,4438.251786023591,13278.031441930703,10284.395251798063,1780398966.290852
-3776.327225724128,-3783.8597636055674,-3917.992582081864,-3883.392081665049,-28075.60152716655,3177.4569365330863,3073.2754556269,-23508.38017563584,1780398966.2948678
13689.772926541917,8835.063437827044,13339.811663605176,13456.130141750593,4948.475056704886,4467.130239859848,13869.972690340604,10408.693302714028,1780398966.2988071
-3780.395243214994,-3787.1901735294073,-3921.032419327786,-3886.163697977507,-28078.216681267822,3185.2800470924435,3081.0091592084364,-23511.37530939285,1780398966.3037565
