ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-1886.6883977280136,-1897.4842902999271,-1957.2528549734184,-1939.7514390649128,-15908.183563731143,-15753.554195589328,1538.4929226032405,1549.1994081973326,1780426301.8021328
5731.1884440408285,-3791.302894509184,-1309.2087279807006,6523.24486055909,4096.359502835215,7305.4218060281055,7201.307380355285,7119.611754371137,1780426301.8061328
-3763.6314348735136,-3786.541972940204,-3904.8274045976887,-3871.389194892549,-30819.5240282445,-30190.12125612751,3067.0393189238694,3088.5416970898746,1780426301.8061903
10560.75222024348,-7783.391509460392,-2470.560666389545,10839.120845689877,8582.779298159992,12086.191724084822,11834.421674540245,11608.646703797189,1780426301.8062313
-3758.848161560078,-3782.228086260329,-3900.7593871068234,-3867.4105843795046,-30815.83599040937,-30186.38851480347,3059.663243253618,3081.187973164079,1780426301.8062723
11117.24360194726,-6698.795461511071,-2122.3651912647715,10738.917975296734,8066.856332642596,13826.476195630574,13588.474820670464,13557.16002668858,1780426301.8063157
-3764.167876740441,-3786.65373166248,-3904.715645875412,-3870.763346047801,-30819.032289866485,-30189.853035194046,3071.979054448492,3093.503784358953,1780426301.8063595
11211.210335637372,-7995.330750385613,-2741.2402917433133,12491.674720248548,8373.075231680303,13663.710792507029,13449.37991492509,13213.121976032491,1780426301.8063836
-3758.579940626615,-3782.1163275380527,-3900.893497573554,-3867.678805312968,-30816.081859598384,-30186.679087481392,3056.4222403075983,3077.99167370697,1780426301.8064075
10571.70457502658,-6817.1703001463775,-2025.1127511397303,9735.503463209088,8341.805141187328,12309.619761660071,12039.52128166214,11969.090934883468,1780426301.8064277
-3762.670309861936,-3785.4467374618935,-3903.553355163736,-3870.00338673632,-30818.33938578837,-30189.182482860386,3069.2744933694,3090.776871535405,1780426301.8064485
11352.048677450262,-7263.892264830144,-2462.20111396326,12480.141220109608,8121.238126902357,14544.235413579396,14330.686847053392,14217.408206153896,1780426301.8064659
-3760.2786732052177,-3783.1445077829967,-3901.519346418303,-3868.058784968709,-30816.305377042936,-30187.01436364822,3063.619502022207,3085.166583677123,1780426301.8064744
10563.389726089206,-7800.311780013058,-2480.417785694335,10846.51927310458,8585.394452261264,12093.880724177448,11842.445950799698,11614.72637828903,1780426301.8064816
-3758.7364028378015,-3782.0939757935976,-3900.781738851278,-3867.43293612396,-30815.970100876108,-30186.79084620367,3059.305615342333,3080.89740048616,1780426301.8064888
11115.835442046577,-6694.123946919912,-2120.7558656639894,10765.069516309442,8073.718318190375,13798.3577011058,13559.082276711735,13528.639200763608,1780426301.806496
-3763.9220075514327,-3786.3408072401057,-3904.514480175314,-3870.696290814434,-30819.09934509985,-30189.987145660776,3071.6661300261176,3093.257915169944,1780426301.8065035
11221.380379364537,-7986.702977025864,-2737.4628469303666,12506.09159542222,8371.354147357244,13676.98772871348,13462.075705775704,13227.225926783793,1780426301.8065112
-3756.523580136726,-3780.194077514896,-3899.15006150604,-3865.9353692454542,-30814.38312701978,-30185.092113625065,3054.6564524956293,3076.2482376394555,1780426301.8065183
10564.70847901207,-6827.608564807006,-2026.230338362496,9693.616294099844,8346.834283689772,12283.37881366954,12011.268676670632,11939.631335691374,1780426301.806526
-3762.804420328668,-3785.625551417536,-3903.910983075021,-3870.1598489475073,-30818.62995846629,-30189.60716600504,3069.2968451138554,3090.843926768772,1780426301.806533
11355.848474007664,-7254.996270536933,-2458.8036488060534,12451.285118017808,8114.934934965961,14533.037189607288,14317.521669569216,14206.43349962634,1780426301.8065403
-3761.3068534501617,-3784.306798494673,-3902.838099341166,-3869.042261724742,-30817.534722987977,-30188.534282271183,3064.55827528933,3086.105356944246,1780426301.8065577
10562.741525500003,-7815.823890665042,-2492.174803277827,10866.904064047822,8579.046556835956,12099.043977146624,11846.91629969076,11617.743863790496,1780426301.8065648
-3757.574112126126,-3780.9316850819214,-3899.7312068618794,-3866.270645412284,-30814.919568886708,-30185.919128169917,3057.875103697193,3079.3551301187435,1780426301.806572
11108.258200676228,-6692.224048641211,-2120.867624386266,10651.097971331832,8070.052632099704,13768.96515714707,13528.01335191886,13498.57610447122,1780426301.806579
-3766.8500860750783,-3789.2241822748406,-3907.48726218787,-3873.512610615803,-30822.02742362349,-30193.272852095703,3074.6389120386734,3096.141290204679,1780426301.8065863
11223.682609043432,-7981.3385583565905,-2744.4365912004223,12500.481307563938,8365.363879843222,13691.51636260943,13476.112601293637,13243.29683104716,1780426301.8065937
-3758.3564231820615,-3781.8257548601337,-3900.804090595733,-3867.4552878684153,-30816.10421134284,-30187.21552934832,3056.131667629679,3077.7011010290507,1780426301.8066008
10552.102095139277,-6834.269384654687,-2023.682239494591,9696.745538323588,8354.188007615568,12255.23796740031,11983.61956877942,11909.322370209977,1780426301.806608
-3764.5478563961815,-3786.9890078293097,-3905.63206739808,-3871.724471059378,-30820.32869104489,-30191.61882300601,3070.4814875699867,3091.961513991537,1780426301.806615
11354.77559027381,-7240.914671530088,-2447.225445178204,12403.988826750376,8118.757083267818,14524.96820985892,14309.49739330976,14199.303293145096,1780426301.8066225
-3763.318510451139,-3785.871420606544,-3904.670942386501,-3870.808049536711,-30819.47932475559,-30190.702401483348,3066.212304379023,3087.692330800573,1780426301.8066297
10563.546188300394,-7826.686838470321,-2495.1475852903827,10922.895183908366,8583.69571968266,12106.040073161135,11854.515892805564,11623.175337693136,1780426301.8066368
-3759.3622516825503,-3782.406900215972,-3901.3852359515713,-3867.947026246432,-30816.707708443133,-30187.84137819307,3059.2609118534224,3080.785641763883,1780426301.8066442
11106.917096008909,-6687.865458472426,-2109.356475991782,10808.655417997292,8077.898094403517,13741.047828322393,13499.961912627448,13469.921168079516,1780426301.8066514
-3767.855914575567,-3789.917086352955,-3908.336628477172,-3874.138459460552,-30822.943845146165,-30194.278680596195,3075.1530021611457,3096.633028582696,1780426301.8066585
11232.735065547831,-7970.922645440418,-2736.322907963146,12529.471520122472,8366.369708343711,13707.408452917154,13492.697595679474,13260.328860322104,1780426301.806666
-3758.289367948696,-3781.51283043776,-3900.6923318734566,-3867.030604723764,-30816.037156109476,-30187.148474114954,3055.595225762752,3077.030548695392,1780426301.806673
10542.736714212504,-6847.903948772425,-2033.204082632552,9655.864197714827,8361.787600730373,12229.265240343242,11957.356269044432,11880.578026840452,1780426301.8066804
-3757.015318514743,-3779.389414714505,-3898.121881261096,-3863.923712244477,-30812.997318863552,-30184.39920954695,3062.6136735217183,3084.205458665545,1780426301.806688
11354.082686195694,-7230.565813847282,-2444.4538288657463,12396.702158057948,8115.672542532986,14516.20632603244,14301.227247861296,14191.636644796929,1780426301.806695
-3756.0318417587096,-3778.763565869757,-3897.518384160803,-3863.364918633094,-30812.393821763257,-30183.70630546884,3059.216208364512,3080.785641763883,1780426301.8067024
10564.797885989892,-7836.499254286201,-2501.227259782226,10936.529748026103,8582.622835948807,12113.773776742672,11863.76951501006,11629.433826140625,1780426301.8067112
-3755.584806869603,-3778.785917614212,-3897.898363816543,-3864.057822711208,-30813.24318805256,-30184.510968269227,3055.595225762752,3077.052900439847,1780426301.8067183
11103.877258762986,-6674.722632732705,-2104.193223022607,10723.40586464475,8077.763983936786,13711.588229130297,13470.502313435354,13440.170996209505,1780426301.8067255
-3760.233969716307,-3782.65276940498,-3901.0276080402864,-3866.672976812479,-30815.791286920463,-30187.26023283723,3067.754574746439,3089.2793046569,1780426301.8067327
11237.630097583546,-7959.076220879105,-2728.924480548439,12527.772787543869,8357.339603583767,13721.043017034892,13506.890953408594,13275.237473873793,1780426301.80674
-3753.617853357536,-3777.042481546698,-3896.110224260119,-3862.403793621516,-30811.67856594069,-30182.96869790181,3051.169580360601,3072.7390137599723,1780426301.8067474
10528.766873927936,-6855.347079676042,-2029.2478238639624,9762.347908299913,8362.011118174925,12202.30903653014,11930.35536174242,11850.939613692715,1780426301.8067548
-3760.345728438584,-3782.920990338444,-3901.541698162759,-3867.3435291461383,-30816.707708443133,-30188.221357848808,3066.3464148457547,3087.915848245126,1780426301.806762
11353.81446526223,-7217.355932874195,-2437.323622384504,12413.465966399428,8110.218716885891,14504.806936360234,14288.620863988504,14181.131324902932,1780426301.8067691
-3760.368080183039,-3783.233914760818,-3901.9663813074094,-3867.678805312968,-30817.04298460996,-30188.467227037818,3063.887722955671,3085.345397632765,1780426301.8067763
10565.446086579095,-7847.719830002765,-2513.431312254824,10947.504454553658,8581.684062681683,12119.384064600954,11869.066878445969,11633.434788398125,1780426301.8067834
-3756.948263281377,-3780.305836237173,-3899.3512272061375,-3865.309520400706,-30814.986624120076,-30186.343811314564,3056.913978685615,3078.4163568516205,1780426301.8067908
11097.551715082136,-6672.822734454005,-2102.025103810442,10716.275658163508,8079.753289193308,13679.871103748215,13438.2710979308,13408.297408616234,1780426301.806798
-3763.966711040344,-3786.497269451293,-3904.939163319965,-3870.428069880971,-30819.881656155787,-30191.507064283735,3071.755537003939,3093.2802669144,1780426301.8068047
11244.447379642414,-7956.081087122094,-2735.406486440478,12539.61921210518,8351.528150025386,13739.57261318834,13525.554660028776,13295.10817469456,1780426301.806812
