ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-1886.6883977280138,-1897.4842902999271,-1957.2528549734182,-1939.7514390649128,-15908.183563731143,-15753.554195589328,1538.4929226032405,1549.1994081973326,1780426301.8021328
5731.1884440408285,-3791.302894509184,-1309.2087279807006,6523.24486055909,4096.359502835215,7305.4218060281055,7201.307380355285,7119.611754371137,1780426302.2854652
-3763.6314348735136,-3786.541972940204,-3904.8274045976887,-3871.3891948925493,-30819.5240282445,-30190.12125612751,3067.0393189238694,3088.5416970898746,1780426302.2855227
10560.752220243481,-7783.391509460392,-2470.560666389545,10839.120845689875,8582.779298159992,12086.191724084822,11834.421674540243,11608.646703797187,1780426302.2855637
-3758.848161560078,-3782.2280862603293,-3900.7593871068225,-3867.4105843795046,-30815.835990409374,-30186.38851480347,3059.663243253618,3081.187973164079,1780426302.2856047
11117.24360194726,-6698.795461511071,-2122.3651912647715,10738.917975296734,8066.856332642596,13826.476195630574,13588.474820670464,13557.16002668858,1780426302.285648
-3764.167876740441,-3786.65373166248,-3904.715645875412,-3870.7633460478005,-30819.032289866485,-30189.853035194046,3071.979054448492,3093.503784358953,1780426302.285692
11211.210335637372,-7995.330750385613,-2741.2402917433133,12491.674720248548,8373.075231680303,13663.710792507029,13449.37991492509,13213.121976032493,1780426302.285716
-3758.5799406266146,-3782.1163275380527,-3900.8934975735547,-3867.678805312968,-30816.081859598384,-30186.679087481392,3056.4222403075983,3077.99167370697,1780426302.28574
10571.70457502658,-6817.1703001463775,-2025.1127511397306,9735.503463209088,8341.805141187328,12309.619761660071,12039.52128166214,11969.090934883468,1780426302.2857602
-3762.6703098619355,-3785.4467374618935,-3903.553355163736,-3870.00338673632,-30818.33938578837,-30189.182482860386,3069.2744933694,3090.7768715354055,1780426302.2857807
11352.048677450262,-7263.892264830144,-2462.20111396326,12480.141220109608,8121.238126902357,14544.235413579396,14330.686847053392,14217.408206153896,1780426302.2857983
-3760.2786732052177,-3783.1445077829967,-3901.519346418303,-3868.0587849687086,-30816.305377042936,-30187.01436364822,3063.619502022207,3085.166583677123,1780426302.2858067
10563.389726089206,-7800.3117800130585,-2480.417785694335,10846.51927310458,8585.394452261264,12093.880724177448,11842.445950799698,11614.72637828903,1780426302.285814
-3758.7364028378015,-3782.0939757935976,-3900.781738851278,-3867.4329361239597,-30815.970100876108,-30186.79084620367,3059.305615342333,3080.8974004861598,1780426302.2858212
11115.835442046577,-6694.123946919912,-2120.7558656639894,10765.069516309442,8073.718318190375,13798.357701105799,13559.082276711737,13528.639200763608,1780426302.2858284
-3763.9220075514327,-3786.3408072401057,-3904.514480175314,-3870.6962908144346,-30819.09934509985,-30189.987145660776,3071.6661300261176,3093.257915169944,1780426302.285836
11221.380379364537,-7986.702977025864,-2737.4628469303666,12506.09159542222,8371.354147357244,13676.98772871348,13462.075705775704,13227.225926783793,1780426302.2858436
-3756.523580136726,-3780.1940775148964,-3899.1500615060404,-3865.9353692454542,-30814.38312701978,-30185.092113625065,3054.6564524956293,3076.2482376394555,1780426302.2858508
10564.70847901207,-6827.608564807006,-2026.2303383624958,9693.616294099844,8346.834283689772,12283.37881366954,12011.268676670632,11939.631335691374,1780426302.2858584
-3762.8044203286677,-3785.625551417536,-3903.910983075021,-3870.1598489475073,-30818.62995846629,-30189.607166005037,3069.2968451138554,3090.8439267687713,1780426302.2858655
11355.848474007664,-7254.996270536933,-2458.8036488060534,12451.285118017808,8114.934934965961,14533.037189607287,14317.521669569216,14206.433499626339,1780426302.2858727
-3761.3068534501617,-3784.306798494673,-3902.838099341166,-3869.042261724742,-30817.534722987977,-30188.534282271183,3064.55827528933,3086.105356944246,1780426302.28589
10562.741525500003,-7815.823890665042,-2492.174803277827,10866.904064047822,8579.046556835956,12099.043977146624,11846.91629969076,11617.743863790496,1780426302.2858973
-3757.574112126126,-3780.9316850819214,-3899.7312068618785,-3866.270645412284,-30814.919568886708,-30185.919128169913,3057.8751036971935,3079.3551301187435,1780426302.2859044
11108.258200676228,-6692.224048641211,-2120.867624386266,10651.097971331832,8070.052632099704,13768.96515714707,13528.01335191886,13498.57610447122,1780426302.2859116
-3766.8500860750783,-3789.2241822748406,-3907.48726218787,-3873.512610615803,-30822.027423623495,-30193.272852095706,3074.6389120386734,3096.141290204679,1780426302.2859187
11223.682609043433,-7981.3385583565905,-2744.4365912004223,12500.481307563938,8365.363879843222,13691.51636260943,13476.112601293637,13243.296831047159,1780426302.285926
-3758.3564231820615,-3781.8257548601337,-3900.804090595733,-3867.4552878684153,-30816.104211342838,-30187.21552934832,3056.131667629679,3077.7011010290507,1780426302.2859333
10552.102095139277,-6834.269384654687,-2023.682239494591,9696.745538323587,8354.188007615568,12255.23796740031,11983.619568779419,11909.322370209977,1780426302.2859404
-3764.5478563961815,-3786.9890078293097,-3905.6320673980795,-3871.7244710593786,-30820.32869104489,-30191.618823006014,3070.4814875699867,3091.961513991537,1780426302.2859476
11354.77559027381,-7240.9146715300885,-2447.225445178204,12403.988826750377,8118.757083267818,14524.96820985892,14309.49739330976,14199.303293145096,1780426302.285955
-3763.3185104511394,-3785.8714206065442,-3904.6709423865013,-3870.808049536711,-30819.47932475559,-30190.702401483348,3066.212304379023,3087.692330800573,1780426302.285962
10563.546188300394,-7826.686838470321,-2495.1475852903827,10922.895183908366,8583.69571968266,12106.040073161135,11854.515892805564,11623.175337693136,1780426302.2859693
-3759.3622516825503,-3782.4069002159717,-3901.3852359515713,-3867.947026246432,-30816.707708443133,-30187.84137819307,3059.2609118534224,3080.785641763883,1780426302.2859766
11106.917096008909,-6687.865458472426,-2109.3564759917826,10808.655417997292,8077.8980944035175,13741.047828322391,13499.961912627448,13469.921168079516,1780426302.2859838
-3767.8559145755667,-3789.917086352955,-3908.336628477172,-3874.138459460552,-30822.943845146165,-30194.278680596195,3075.1530021611457,3096.6330285826957,1780426302.285991
11232.735065547833,-7970.922645440418,-2736.322907963146,12529.471520122472,8366.369708343711,13707.408452917154,13492.697595679474,13260.328860322103,1780426302.2859983
-3758.2893679486956,-3781.5128304377595,-3900.6923318734566,-3867.030604723764,-30816.037156109473,-30187.148474114954,3055.595225762752,3077.0305486953916,1780426302.2860057
10542.736714212504,-6847.903948772425,-2033.2040826325517,9655.864197714829,8361.787600730373,12229.265240343242,11957.356269044432,11880.578026840452,1780426302.286013
-3757.015318514743,-3779.389414714505,-3898.1218812610964,-3863.9237122444765,-30812.997318863552,-30184.39920954695,3062.6136735217183,3084.205458665545,1780426302.2860203
11354.082686195694,-7230.565813847282,-2444.4538288657463,12396.702158057948,8115.672542532986,14516.20632603244,14301.227247861296,14191.636644796927,1780426302.2860274
-3756.0318417587096,-3778.763565869757,-3897.518384160803,-3863.364918633094,-30812.393821763257,-30183.706305468837,3059.2162083645117,3080.785641763883,1780426302.2860348
10564.797885989892,-7836.499254286201,-2501.227259782226,10936.529748026103,8582.622835948807,12113.773776742672,11863.76951501006,11629.433826140623,1780426302.2860436
-3755.584806869603,-3778.785917614212,-3897.898363816543,-3864.0578227112082,-30813.24318805256,-30184.510968269227,3055.595225762752,3077.052900439847,1780426302.2860508
11103.877258762986,-6674.722632732705,-2104.193223022607,10723.40586464475,8077.763983936786,13711.588229130297,13470.502313435354,13440.170996209503,1780426302.286058
-3760.233969716307,-3782.65276940498,-3901.0276080402864,-3866.672976812479,-30815.791286920463,-30187.26023283723,3067.754574746439,3089.2793046569,1780426302.286065
11237.630097583546,-7959.076220879105,-2728.924480548439,12527.772787543869,8357.339603583767,13721.043017034892,13506.890953408594,13275.237473873793,1780426302.2860725
-3753.617853357536,-3777.042481546698,-3896.1102242601187,-3862.403793621516,-30811.67856594069,-30182.96869790181,3051.1695803606012,3072.7390137599723,1780426302.28608
10528.766873927936,-6855.347079676042,-2029.2478238639624,9762.347908299913,8362.011118174925,12202.309036530141,11930.35536174242,11850.939613692715,1780426302.2860873
-3760.3457284385836,-3782.920990338444,-3901.5416981627586,-3867.3435291461387,-30816.707708443133,-30188.221357848808,3066.3464148457547,3087.915848245126,1780426302.2860944
11353.81446526223,-7217.355932874195,-2437.3236223845033,12413.465966399428,8110.218716885891,14504.806936360234,14288.620863988503,14181.131324902932,1780426302.2861016
-3760.368080183039,-3783.233914760818,-3901.9663813074094,-3867.678805312968,-30817.04298460996,-30188.467227037818,3063.887722955671,3085.3453976327655,1780426302.2861087
10565.446086579095,-7847.719830002765,-2513.4313122548238,10947.504454553658,8581.684062681683,12119.384064600954,11869.066878445969,11633.434788398123,1780426302.286116
-3756.948263281377,-3780.305836237173,-3899.3512272061384,-3865.309520400706,-30814.986624120073,-30186.343811314564,3056.913978685615,3078.4163568516205,1780426302.2861233
11097.551715082136,-6672.822734454005,-2102.025103810442,10716.275658163508,8079.753289193308,13679.871103748215,13438.271097930801,13408.297408616234,1780426302.2861304
-3763.9667110403434,-3786.497269451293,-3904.9391633199652,-3870.428069880971,-30819.881656155787,-30191.507064283738,3071.755537003939,3093.2802669144,1780426302.2861373
11244.447379642414,-7956.081087122094,-2735.406486440478,12539.61921210518,8351.528150025386,13739.57261318834,13525.554660028776,13295.10817469456,1780426302.2861445
-3759.2504929602737,-3782.7421763828015,-3901.9887330518645,-3868.1481919465296,-30817.691185199164,-30189.137779371475,3057.2492548524447,3078.7069295295396,1780426302.2861516
10522.866013391735,-6867.372318192997,-2036.1321611561968,9804.682112298264,8368.738993255973,12177.945635073858,11905.455518419209,11823.983409879615,1780426302.286159
-3764.9725395408323,-3787.7042636518795,-3906.4814336873815,-3872.0597472262084,-30821.558036989933,-30193.250500351252,3070.9061707146375,3092.4756041140085,1780426302.2861676
11352.67452629501,-7206.448281580006,-2433.143846171361,12426.02764678331,8109.525812807777,14496.872067078599,14280.39542202895,14174.783429477624,1780426302.2861784
-3761.798591828179,-3784.7314816393236,-3903.48629993037,-3869.1540204470184,-30818.585254977377,-30190.277718338697,3065.1394206451682,3086.6417988111734,1780426302.2861874
10566.586025546316,-7863.075478443561,-2521.455588514279,10976.293501412094,8581.549952214951,12129.576460072572,11879.840419273427,11642.599003624799,1780426302.2861948
-3757.574112126126,-3780.8422781041004,-3900.0217795397975,-3865.9577209899094,-30815.746583431555,-30187.26023283723,3057.204551363534,3078.6398742961737,1780426302.2862036
11090.063880689608,-6670.006414652636,-2100.6616473986683,10652.77435216598,8082.1225741055705,13651.573795267797,13408.610333038609,13379.687175713441,1780426302.2862108
-3763.69849010688,-3786.1172897955526,-3904.492128430859,-3870.0480902252307,-30819.613435222323,-30191.395305561462,3071.3085021148327,3092.7438250474725,1780426302.2862177
11253.522187891269,-7946.805113173141,-2728.9915357818054,12540.870909794678,8352.042240147859,13751.933127872126,13538.16104390157,13309.34623591259,1780426302.286225
-3759.6528243604694,-3783.211563016363,-3902.2793057297836,-3868.4834681133593,-30818.29468229946,-30189.853035194046,3057.428068808087,3078.975150463003,1780426302.2862322
10511.08664406379,-6875.977739808291,-2034.0758006663086,9784.923170199772,8382.75353702945,12155.280966196176,11882.58968384143,11799.217677023134,1780426302.2862391
-3762.2456267172847,-3785.0891095506086,-3903.709817374923,-3869.24342742484,-30819.14404858876,-30190.948270672357,3067.9333887020816,3089.391063379176,1780426302.2862463
11347.15364541455,-7197.4181768200615,-2427.019468190607,12399.563181348227,8112.073911675681,14486.970244284897,14270.940634124356,14166.42387705134,1780426302.2862537
-3763.407917428961,-3786.519621195748,-3905.095625531152,-3870.7186425588898,-30820.596911978355,-30192.423485806405,3066.793449734861,3088.362883134232,1780426302.2862606
10570.072897681344,-7883.549676364622,-2530.5080450186783,11001.998007535698,8579.515943469518,12141.35582940052,11893.407928157798,11654.132503763736,1780426302.286268
-3758.177609226419,-3781.7363478823127,-3900.6923318734566,-3866.672976812479,-30816.685356698676,-30188.40017180445,3057.852751952738,3079.3774818631987,1780426302.286275
11073.210665370307,-6671.347519319955,-2094.7831386069224,10705.21154465813,8083.5307340062545,13624.997571110436,13381.899998414518,13353.110951556082,1780426302.286282
-3765.665443618947,-3788.196002029896,-3906.5261371762917,-3872.0150437372977,-30821.870961412307,-30193.853997451544,3073.141345160168,3094.7331303039946,1780426302.2862892
11257.031411770751,-7933.841101389063,-2724.7894078242075,12552.382058189161,8349.292975579856,13767.132314101735,13553.427285364543,13325.73006459833,1780426302.2862964
-3760.2786732052177,-3783.7703566277455,-3902.815747596711,-3868.90815125801,-30818.92053114421,-30190.612994505525,3057.562179274819,3079.243371396467,1780426302.2863035
10489.226637986498,-6887.22066726931,-2041.0271931919092,9765.544207757022,8390.084909210791,12120.971038457279,11848.369163080355,11762.739630072074,1780426302.286311
-3766.023071530232,-3788.6430369190025,-3907.397855210049,-3872.842058282144,-30822.96619689062,-30194.949232929855,3071.152039903646,3092.6991215585617,1780426302.2863178
11342.124502912106,-7186.130545870131,-2421.498587310146,12367.510779799317,8111.336304108657,14474.900302279033,14259.116561307499,14156.633812979915,1780426302.2863247
-3762.111516250553,-3784.9997025727876,-3903.8215760972,-3869.28813091375,-30819.322862544403,-30191.238843350275,3065.4076415786317,3087.021778466914,1780426302.2863321
10567.18952264661,-7888.288246189148,-2532.7655712086644,11030.384722993938,8581.885228381781,12145.937937013858,11898.12414623787,11657.73113462104,1780426302.2863393
-3761.0386325166983,-3784.5079641947705,-3903.5980586526466,-3869.3551861471165,-30819.635786966777,-30191.59647126156,3060.2667403539112,3081.8361737532823,1780426302.2863483
