timestamp,event,label
1780426309.000549,baseline_open_start,-1
1780426324.0219827,baseline_open_end,-1
1780426327.591123,baseline_closed_start,-1
1780426342.6046674,baseline_closed_end,-1
1780426344.6218138,cue_on,0
1780426346.6524153,mi_start,0
1780426351.668798,mi_end,0
1780426355.7046797,cue_on,1
1780426357.7206717,mi_start,1
1780426362.735793,mi_end,1
1780426366.7697413,cue_on,3
1780426368.7873027,mi_start,3
1780426373.8058968,mi_end,3
1780426377.8359702,cue_on,0
1780426379.8531516,mi_start,0
1780426384.8697858,mi_end,0
1780426388.9049077,cue_on,1
1780426390.9214764,mi_start,1
1780426395.936924,mi_end,1
1780426399.970784,cue_on,1
1780426401.98677,mi_start,1
1780426407.002768,mi_end,1
1780426411.0360415,cue_on,3
1780426413.05255,mi_start,3
1780426418.06947,mi_end,3
1780426422.1042075,cue_on,0
1780426424.1197345,mi_start,0
1780426429.1372626,mi_end,0
1780426433.1691961,cue_on,0
1780426435.1893928,mi_start,0
1780426440.2033372,mi_end,0
1780426444.2372622,cue_on,3
1780426446.2526994,mi_start,3
1780426451.2703912,mi_end,3
1780426455.3038757,cue_on,0
1780426457.3200102,mi_start,0
1780426462.3373513,mi_end,0
1780426466.3699672,cue_on,2
1780426468.3889222,mi_start,2
1780426473.40365,mi_end,2
1780426477.4360783,cue_on,0
1780426479.4548783,mi_start,0
1780426484.4700978,mi_end,0
1780426488.5040276,cue_on,2
1780426490.520284,mi_start,2
1780426495.5381606,mi_end,2
1780426499.5699034,cue_on,0
1780426501.5890477,mi_start,0
1780426506.6050808,mi_end,0
1780426510.6373568,cue_on,2
1780426512.6559684,mi_start,2
1780426517.670254,mi_end,2
1780426521.7055402,cue_on,0
1780426523.721331,mi_start,0
1780426528.737093,mi_end,0
1780426532.770064,cue_on,1
1780426534.7873964,mi_start,1
1780426539.803626,mi_end,1
1780426543.8369312,cue_on,0
1780426545.8541844,mi_start,0
1780426550.8714187,mi_end,0
1780426554.9036398,cue_on,3
1780426556.9202921,mi_start,3
1780426561.9367013,mi_end,3
1780426565.9725528,cue_on,3
1780426567.9889495,mi_start,3
1780426573.008813,mi_end,3
1780426577.0371237,cue_on,3
1780426579.054158,mi_start,3
1780426584.0727527,mi_end,3
1780426588.1048548,cue_on,3
1780426590.121542,mi_start,3
1780426595.1378248,mi_end,3
1780426599.1714592,cue_on,0
1780426601.187855,mi_start,0
1780426606.2041786,mi_end,0
1780426610.2379851,cue_on,1
1780426612.2547524,mi_start,1
1780426617.2737806,mi_end,1
1780426621.3069665,cue_on,0
1780426623.3256874,mi_start,0
1780426628.3392792,mi_end,0
1780426632.3717139,cue_on,3
1780426634.3874276,mi_start,3
1780426639.4067216,mi_end,3
1780426643.4405124,cue_on,2
1780426645.4569626,mi_start,2
1780426650.471372,mi_end,2
1780426654.5076592,cue_on,0
1780426656.5214741,mi_start,0
1780426661.5375705,mi_end,0
1780426665.573469,cue_on,0
1780426667.5876756,mi_start,0
1780426672.606954,mi_end,0
1780426676.6388223,cue_on,0
1780426678.6606226,mi_start,0
1780426683.6716921,mi_end,0
1780426687.7053525,cue_on,0
1780426689.7227533,mi_start,0
1780426694.7380211,mi_end,0
1780426698.7738562,cue_on,3
1780426700.7883964,mi_start,3
1780426705.805123,mi_end,3
1780426709.8386574,cue_on,0
1780426711.8549728,mi_start,0
1780426716.873282,mi_end,0
1780426720.9058144,cue_on,0
1780426722.9226265,mi_start,0
1780426727.9389222,mi_end,0
1780426731.9728813,cue_on,0
1780426733.990484,mi_start,0
1780426739.005121,mi_end,0
1780426743.0419083,cue_on,2
1780426745.0553446,mi_start,2
1780426750.0716572,mi_end,2
1780426754.1057823,cue_on,0
1780426756.1219578,mi_start,0
1780426761.1394043,mi_end,0
1780426765.172475,cue_on,3
1780426767.1893609,mi_start,3
1780426772.2072172,mi_end,3
1780426776.238655,cue_on,0
1780426778.2559755,mi_start,0
1780426783.2724707,mi_end,0
